Nav_Date,Nifty_100,Nifty_Midcap_150,Nifty_Smallcap_250,Nifty_500,F001,F002,F003,F004,F005,F006,F007,F008,F009,F010,F011,F012,F013,F014,F015,F016,F017,F018,F019,F020,F021,F022,F023,F024,F025,F026,F027,F028,F029,F030,F031,F032,F033,F034,F035,F036,F037
2021-02-26,15209.000,8816.050,6892.750,12567.850,280.080,38.250,247.646,584.294,270.440,53.660,309.086,158.201,345.190,53.440,75.106,72.576,170.140,56.228,144.164,41.800,42.070,77.618,52.322,29.250,35.870,115.182,537.350,15.790,291.480,146.084,12.874,412.470,159.694,78.246,927.120,15.330,54.064,810.555,106.262,44.527,206.491
2021-03-01,14667.600,8950.150,7017.450,12181.400,283.090,38.730,250.816,592.567,274.475,54.310,313.528,160.315,350.030,54.040,76.107,73.649,172.360,56.947,145.443,42.736,42.550,78.413,52.809,29.739,36.170,116.508,543.780,15.860,294.502,148.934,13.028,415.530,161.710,79.402,940.430,15.550,54.661,822.121,107.666,45.242,209.245
2021-03-02,14889.650,9091.000,7102.850,12368.300,286.270,39.250,254.016,599.400,277.654,54.950,317.121,162.456,354.260,54.980,77.214,74.668,174.300,57.599,147.629,43.545,42.870,79.186,53.352,30.121,36.580,117.585,550.770,16.100,297.638,151.083,13.173,420.830,163.891,80.512,954.120,15.770,55.245,832.455,108.859,45.829,211.998
2021-03-03,15061.600,9235.700,7169.150,12519.400,291.830,40.110,257.887,609.442,283.499,56.020,322.857,165.755,359.510,55.760,78.136,75.566,176.030,58.295,149.372,43.775,43.310,80.305,53.743,30.460,36.840,118.775,561.180,16.300,302.694,153.624,13.377,428.240,166.913,82.053,970.780,16.070,56.213,845.499,111.092,46.661,215.087
2021-03-04,15379.500,9281.250,7238.950,12764.800,289.030,39.850,257.503,601.583,280.478,55.440,321.923,164.570,361.700,55.800,78.332,75.758,176.440,58.682,149.805,44.081,43.470,81.250,54.273,30.736,37.060,119.598,560.010,16.290,301.747,153.203,13.299,426.010,167.072,82.037,965.110,15.990,56.117,836.249,110.442,46.593,214.918
2021-03-05,15238.750,9100.750,7128.950,12688.850,286.170,39.600,255.158,593.403,277.584,54.960,318.890,162.739,356.380,55.120,77.273,74.467,173.980,57.887,147.635,43.271,43.080,80.275,53.488,30.215,36.660,118.629,551.670,16.120,297.696,150.780,13.115,419.220,164.856,80.718,951.200,15.880,55.641,823.334,109.055,46.063,212.768
2021-03-08,15084.350,9134.400,7173.050,12539.000,287.010,39.370,254.488,597.870,277.766,55.120,319.009,162.786,357.640,55.220,77.376,74.631,174.270,57.880,148.134,43.730,43.250,80.382,53.366,30.382,36.760,119.190,553.170,16.170,298.133,151.660,13.112,421.130,165.102,81.076,953.650,15.820,55.601,834.775,109.015,46.133,212.383
2021-03-09,15096.850,9100.550,7112.400,12558.950,288.770,39.770,256.453,598.643,280.409,55.440,320.984,163.738,356.500,55.440,77.386,74.352,173.520,57.616,148.222,43.377,43.150,80.166,53.229,30.297,36.850,118.952,555.810,16.170,297.634,151.021,13.204,420.710,164.914,80.860,956.780,15.960,55.927,832.208,109.771,46.200,213.461
2021-03-10,15206.000,9169.250,7187.950,12617.200,290.760,39.990,258.099,601.410,282.524,55.700,322.486,164.783,358.840,55.950,77.742,74.932,175.060,58.196,149.282,43.647,43.470,80.983,53.537,30.639,37.020,120.101,561.160,16.370,299.388,151.856,13.311,423.510,165.824,81.383,963.310,16.060,56.213,836.593,110.637,46.413,216.572
2021-03-12,15284.850,9144.400,7212.800,12691.350,288.130,39.670,256.011,597.197,279.708,55.180,319.768,163.732,358.320,55.660,77.534,74.914,175.130,58.029,148.760,43.670,43.610,80.764,53.587,30.671,37.090,120.491,556.680,16.370,298.019,150.745,13.233,420.570,165.033,81.026,955.170,15.940,55.866,831.898,109.729,45.998,215.446
2021-03-15,15140.150,9081.950,7159.700,12593.900,286.680,39.360,254.427,594.610,277.506,54.920,317.522,162.758,356.260,55.400,77.094,74.511,174.630,57.555,147.837,43.480,43.750,80.196,53.367,30.536,37.000,119.683,554.750,16.300,296.101,149.868,13.143,419.440,164.028,80.611,947.820,15.830,55.404,828.786,108.679,45.615,214.636
2021-03-16,15040.850,9109.300,7178.650,12510.150,286.120,39.370,254.888,592.821,277.126,54.800,318.259,162.606,357.190,55.510,77.126,74.642,175.700,57.642,147.881,43.603,43.830,80.095,53.822,30.716,37.150,119.906,554.960,16.360,295.977,149.145,13.174,419.920,163.990,80.534,949.100,15.830,55.496,826.998,108.585,45.570,215.140
2021-03-17,15033.300,8907.450,7018.600,12512.700,281.910,38.920,250.956,582.328,273.093,54.030,313.250,160.734,348.850,54.570,75.799,73.241,172.740,56.638,145.246,42.667,43.250,79.007,52.898,30.152,36.500,117.955,544.350,16.170,291.170,146.125,12.986,411.910,161.147,78.985,934.380,15.640,54.779,810.159,107.115,44.808,212.094
2021-03-18,14828.850,8783.100,6918.350,12319.900,278.520,38.460,248.055,576.132,269.564,53.480,309.623,158.743,344.470,53.790,74.868,72.079,170.500,56.097,142.894,41.936,42.610,77.936,52.002,29.737,36.140,117.247,534.370,15.960,287.814,144.268,12.807,407.820,158.907,78.268,919.260,15.440,53.989,799.420,105.618,44.209,209.199
2021-03-19,14662.500,8857.300,6948.800,12174.450,281.340,38.780,250.425,582.163,272.556,54.020,313.717,160.453,347.970,54.150,75.276,72.587,170.710,56.459,144.142,42.205,42.860,78.161,52.029,29.945,36.260,117.528,538.810,16.030,290.526,145.982,12.920,412.640,160.581,78.871,928.500,15.550,54.367,808.467,106.828,44.715,210.948
2021-03-22,14847.250,8929.000,6966.450,12314.500,281.680,38.710,250.781,580.536,271.965,53.940,313.792,160.608,349.600,54.390,75.616,72.960,171.710,56.735,145.199,42.566,43.170,78.388,52.372,29.990,36.500,117.913,538.580,16.030,291.522,146.441,12.935,413.710,161.122,78.865,931.550,15.530,54.444,807.303,106.749,44.823,211.613
2021-03-23,14859.700,8991.300,7014.600,12338.600,283.010,39.010,253.012,583.052,274.437,54.250,316.178,161.975,351.100,54.420,76.035,72.983,172.720,57.113,146.060,42.585,43.270,78.634,52.672,30.079,36.450,118.601,542.760,16.020,292.939,147.438,13.007,413.590,162.599,79.318,938.800,15.650,54.834,810.333,107.730,45.305,213.011
2021-03-24,14952.100,8828.450,6881.350,12417.300,277.560,38.420,249.581,571.218,269.337,53.250,310.712,159.327,346.490,53.580,74.974,71.811,170.550,56.209,143.760,41.886,42.690,77.673,52.047,29.612,35.990,116.591,532.630,15.790,288.389,144.411,12.790,405.450,160.000,77.797,923.060,15.400,53.981,793.415,105.842,44.462,209.673
2021-03-25,14690.050,8669.850,6749.850,12197.200,273.570,37.830,246.179,561.849,265.239,52.490,305.738,157.014,341.760,52.900,74.281,70.854,168.880,55.531,141.829,41.122,42.210,76.842,51.376,29.083,35.540,115.179,524.820,15.570,285.125,142.303,12.639,399.490,158.023,76.972,910.160,15.150,53.364,780.018,104.386,43.721,205.885
2021-03-26,14450.550,8802.250,6828.500,11993.300,277.410,38.300,249.260,567.933,268.713,53.140,309.635,159.368,345.990,53.670,75.075,71.994,170.970,56.195,144.180,41.816,42.800,77.779,51.727,29.577,36.120,117.232,531.430,15.750,289.304,144.086,12.826,405.530,160.009,77.949,924.660,15.320,54.067,787.847,105.718,44.227,209.331
2021-03-30,14633.500,8954.050,6916.000,12148.900,282.890,39.080,254.542,578.024,274.281,54.080,316.255,162.947,352.620,54.430,75.997,72.857,173.980,57.217,147.015,42.570,43.510,78.684,52.693,30.031,36.470,118.985,541.830,15.900,294.425,146.494,13.068,410.360,163.284,79.157,943.000,15.600,55.073,798.439,107.627,45.167,213.833
2021-03-31,14936.050,8988.900,6952.550,12387.900,280.890,38.710,253.209,574.262,272.064,53.630,314.176,161.762,352.640,54.620,76.285,73.408,175.260,57.382,147.583,42.572,43.800,79.061,52.852,30.235,36.470,119.683,541.170,15.930,294.317,146.209,13.025,409.410,163.356,78.975,936.530,15.490,54.962,797.451,106.932,44.961,212.439
2021-04-01,14807.450,9129.650,7089.200,12313.700,284.570,39.130,255.499,581.605,275.265,54.310,317.270,163.209,355.140,54.990,77.167,74.353,176.360,57.887,148.550,43.240,44.240,80.338,53.734,30.546,36.680,120.846,548.600,16.100,297.894,148.406,13.139,415.710,165.290,79.925,949.300,15.670,55.496,809.975,108.138,45.594,214.334
2021-04-05,14993.050,9004.600,6976.850,12479.000,280.240,38.550,252.462,571.470,270.319,53.490,312.379,160.708,349.800,54.060,76.189,72.994,174.410,57.244,145.779,42.576,43.690,79.449,53.253,30.093,36.080,119.354,539.960,15.980,293.446,145.953,12.859,409.750,163.468,78.811,938.110,15.420,54.539,793.965,105.991,44.890,212.166
2021-04-06,14775.700,9062.000,7051.850,12298.600,280.640,38.710,252.766,571.738,270.404,53.430,312.715,161.055,351.660,54.090,76.415,73.479,174.720,57.558,146.581,43.012,44.100,79.634,53.753,30.480,36.240,119.829,542.230,16.040,294.262,146.397,12.913,410.820,164.181,78.849,938.940,15.470,54.657,795.108,106.236,45.064,212.676
2021-04-07,14836.250,9171.850,7149.350,12358.100,283.780,39.120,255.522,577.424,273.000,53.980,315.646,162.765,356.830,55.020,77.778,74.721,176.840,58.272,148.861,43.562,44.750,80.617,54.206,30.891,36.630,121.076,552.800,16.280,298.211,147.864,13.065,416.360,165.784,79.779,951.200,15.650,55.320,803.678,107.556,45.526,215.195
2021-04-08,14973.950,9226.950,7225.200,12481.300,284.790,39.280,257.185,578.084,274.190,54.100,317.242,163.560,359.240,55.380,78.121,74.975,177.880,58.754,150.208,44.350,45.290,81.670,54.733,31.295,37.160,122.049,557.670,16.370,299.896,148.579,13.108,417.920,167.024,80.292,956.580,15.720,55.731,804.554,107.977,45.836,217.263
2021-04-09,15036.150,9240.750,7264.000,12541.650,283.940,39.170,256.926,576.115,273.464,53.910,316.949,163.536,360.570,55.560,78.252,75.038,178.230,58.953,150.198,44.428,45.590,82.008,55.330,31.460,37.360,122.720,556.740,16.440,299.202,148.091,13.071,417.170,166.591,80.330,955.560,15.670,55.568,801.848,107.932,45.674,217.084
2021-04-12,15004.150,8762.300,6872.250,12527.400,273.610,37.880,248.563,551.953,262.732,51.960,306.092,157.978,344.340,53.460,75.268,71.668,172.430,56.648,144.038,41.914,43.730,78.624,52.833,30.122,35.610,117.659,534.380,15.940,287.847,141.265,12.585,398.710,161.050,76.619,920.940,15.130,53.437,765.594,103.773,43.914,209.356
2021-04-13,14450.050,8887.350,6987.550,12024.100,277.500,38.220,250.773,562.450,266.638,52.770,308.811,159.581,347.440,53.570,76.050,72.811,174.160,57.163,144.511,42.449,44.090,79.597,53.460,30.718,35.860,118.861,537.220,15.920,291.623,143.744,12.739,405.630,161.958,77.782,929.920,15.260,53.983,781.101,105.262,44.453,209.444
2021-04-15,14639.400,8890.300,6965.350,12186.700,279.130,38.440,251.777,566.414,268.194,53.060,309.798,160.413,347.640,53.750,75.672,72.596,173.550,56.965,144.530,42.311,43.960,79.167,53.374,30.617,35.710,118.767,536.190,15.930,292.730,144.082,12.766,407.030,162.680,78.036,932.990,15.330,54.305,784.159,105.551,44.607,209.993
2021-04-16,14719.250,8982.100,7024.750,12237.600,280.110,38.530,253.608,568.079,268.468,53.240,310.800,160.827,350.050,54.440,76.299,73.202,175.280,57.458,146.480,42.833,44.200,80.040,54.038,30.824,36.040,119.465,540.610,16.160,293.971,144.637,12.825,410.120,163.194,78.777,938.900,15.390,54.601,787.823,105.765,44.734,212.060
2021-04-19,14773.200,8808.850,6883.900,12298.050,275.460,37.900,250.278,557.682,263.446,52.360,305.889,158.469,343.360,53.860,75.174,71.906,173.300,56.496,144.075,41.988,43.740,78.926,53.202,30.411,35.460,117.449,534.190,15.990,288.989,142.107,12.661,401.920,161.070,77.322,925.350,15.150,53.614,772.691,104.007,43.930,209.032
2021-04-20,14512.850,8828.400,6936.200,12076.450,274.690,37.730,249.366,556.505,262.189,52.150,305.484,158.057,344.740,53.840,75.135,72.271,172.840,56.697,144.425,42.076,43.780,79.191,53.312,30.581,35.680,118.181,535.780,15.950,288.562,142.151,12.645,401.620,161.020,77.423,927.980,15.090,53.673,773.030,103.794,43.937,208.841
2021-04-22,14466.800,8863.700,6987.250,12055.400,276.280,37.940,249.349,560.748,263.319,52.560,306.763,158.938,345.020,53.850,75.268,72.387,173.360,56.828,144.256,42.322,44.010,79.679,53.462,30.793,35.680,118.552,537.380,16.050,290.300,143.117,12.707,403.080,162.000,78.068,934.990,15.180,53.966,777.436,104.406,44.147,209.782
2021-04-23,14564.250,8892.850,7015.950,12132.050,274.800,37.750,247.809,560.537,261.798,52.400,305.527,157.964,346.180,54.070,75.525,72.750,174.370,56.929,144.361,42.252,44.270,79.722,53.458,30.935,35.760,118.653,537.100,16.130,290.088,143.442,12.677,404.120,161.361,77.935,931.310,15.130,53.867,777.972,104.040,44.007,209.575
2021-04-26,14510.950,8963.150,7092.450,12105.600,277.310,38.130,249.575,565.296,264.744,53.010,308.919,159.556,349.260,54.390,76.320,73.401,175.920,57.218,145.385,42.443,44.530,80.702,53.819,31.235,36.040,119.390,544.300,16.190,294.068,144.911,12.818,407.640,162.941,78.866,940.550,15.270,54.452,786.049,105.207,44.538,210.425
2021-04-27,14645.900,9092.850,7213.550,12216.850,280.560,38.540,251.833,571.485,268.115,53.580,311.993,161.511,353.440,54.930,77.150,74.342,177.670,58.037,147.031,43.135,45.000,81.734,54.466,31.717,36.740,121.320,551.180,16.380,297.753,146.833,12.989,412.390,164.889,79.835,952.770,15.440,55.086,794.461,106.642,45.077,212.506
2021-04-28,14807.750,9189.300,7270.800,12362.550,284.320,39.340,255.239,577.978,272.371,54.390,316.356,163.745,357.270,55.530,77.643,75.049,178.000,58.511,148.594,43.577,45.580,82.719,54.915,31.945,37.080,122.718,558.030,16.610,300.938,148.554,13.165,417.350,166.079,80.590,964.830,15.760,55.815,803.538,108.295,45.559,215.841
2021-04-29,15004.650,9168.300,7293.050,12517.950,284.130,39.420,255.576,576.907,272.456,54.410,316.576,163.783,357.160,55.520,77.607,75.113,177.830,58.477,148.514,43.767,45.870,82.888,54.936,32.092,37.220,123.402,557.760,16.630,302.191,148.478,13.189,416.080,166.306,80.737,969.490,15.790,55.923,801.053,108.319,45.531,215.338
2021-04-30,15029.950,9128.700,7271.150,12532.800,280.300,38.720,253.118,570.889,267.226,53.770,312.349,161.291,356.020,55.140,77.280,75.015,176.800,57.923,147.345,43.928,45.850,82.379,54.941,32.158,37.080,122.956,552.780,16.550,300.074,147.485,13.024,413.390,164.438,80.232,959.650,15.520,55.332,796.361,106.605,44.910,211.703
2021-05-03,14790.600,9165.900,7364.850,12364.350,280.800,38.840,254.039,570.527,266.825,53.850,312.127,161.642,356.360,55.340,77.526,75.189,177.300,58.168,147.957,44.389,46.030,83.796,55.976,32.889,37.490,124.085,552.490,16.590,301.341,147.358,13.065,416.890,164.296,80.584,963.120,15.570,55.414,796.220,106.778,44.814,211.849
2021-05-04,14811.200,9137.850,7317.650,12395.250,278.330,38.520,251.756,566.910,264.404,53.440,309.314,160.016,353.890,54.950,77.409,74.893,176.460,57.999,146.589,44.153,46.100,82.962,55.696,32.732,37.320,124.238,547.550,16.630,299.622,146.192,12.968,414.090,163.166,80.069,954.120,15.440,55.114,793.386,105.914,44.478,210.033
2021-05-05,14683.700,9214.800,7365.750,12300.450,281.230,38.800,254.054,574.627,267.368,53.940,312.019,161.445,357.160,55.460,77.785,75.491,177.520,58.657,148.029,44.428,46.580,83.754,56.344,33.023,37.580,124.538,553.550,16.730,302.805,147.622,13.057,418.080,164.617,80.963,966.680,15.540,55.618,806.035,106.926,45.047,212.255
2021-05-06,14823.200,9280.050,7422.000,12413.000,282.980,39.070,255.445,577.894,268.759,54.330,313.559,162.615,360.800,56.050,78.342,76.099,178.870,58.782,148.970,44.684,46.970,83.904,56.251,33.016,37.640,124.462,555.810,16.780,305.067,148.760,13.168,421.520,165.703,81.801,975.630,15.640,55.912,809.096,107.461,45.358,213.438
2021-05-07,14928.600,9249.650,7474.200,12501.900,284.770,39.230,256.158,582.005,269.541,54.690,314.137,163.295,360.080,55.720,77.815,75.814,178.120,58.568,147.861,44.944,46.950,83.814,56.426,32.995,37.830,124.296,552.210,16.720,307.164,149.095,13.122,423.820,165.316,82.261,977.890,15.680,55.935,815.821,107.474,45.245,212.633
2021-05-10,15021.650,9308.200,7588.000,12563.100,287.310,39.520,257.651,589.930,271.326,55.150,316.328,164.488,363.610,55.640,78.015,76.274,178.310,58.813,148.582,45.335,47.070,84.917,57.101,33.314,38.070,125.370,554.010,16.790,308.919,151.141,13.173,428.310,166.302,83.334,987.800,15.760,56.247,830.948,108.141,45.526,213.859
2021-05-11,15146.650,9384.050,7650.300,12669.900,286.300,39.200,257.339,592.347,269.844,55.040,315.448,163.967,366.000,55.990,78.829,76.874,179.170,59.021,149.615,45.359,47.270,85.381,57.300,33.534,38.220,126.145,552.260,16.740,310.400,152.685,13.193,431.430,166.524,83.467,986.420,15.690,56.257,838.382,107.910,45.516,213.407
2021-05-12,15071.400,9323.950,7597.400,12642.250,284.210,38.810,257.423,588.877,268.198,54.500,313.356,162.761,363.050,55.470,78.591,76.272,177.630,58.568,148.698,44.976,46.980,85.435,57.211,33.243,38.070,125.300,547.400,16.600,308.130,151.583,13.068,428.160,165.123,82.815,977.980,15.530,55.861,834.550,107.503,45.165,212.020
2021-05-14,14940.000,9188.350,7523.100,12537.950,282.640,38.660,256.067,584.383,267.448,54.260,312.109,161.983,359.660,55.150,78.063,75.383,175.890,58.002,147.622,44.658,46.780,85.027,56.793,32.902,37.880,124.239,542.340,16.480,304.997,149.998,13.010,424.480,163.474,82.037,968.770,15.480,55.592,827.492,106.705,44.802,210.678
2021-05-17,14893.200,9340.600,7620.300,12472.150,286.780,39.280,259.778,593.256,272.620,54.970,316.701,164.372,362.720,56.010,79.328,77.167,178.170,58.928,149.835,45.062,47.720,86.607,57.655,33.518,38.400,126.317,550.900,16.720,310.498,152.305,13.276,428.300,166.099,83.160,980.790,15.730,56.698,840.004,108.990,45.592,213.533
2021-05-18,15134.150,9494.850,7715.700,12672.100,289.800,39.910,262.515,598.881,276.581,55.580,320.878,166.156,366.500,56.880,80.401,78.075,180.690,59.707,151.980,45.618,48.000,87.250,58.292,33.873,39.110,127.852,560.320,17.010,314.797,154.101,13.493,432.080,168.223,84.156,991.730,16.000,57.532,847.222,110.902,46.179,217.149
2021-05-19,15325.000,9495.000,7760.250,12839.100,289.210,39.710,261.775,598.117,274.908,55.390,320.969,165.480,366.090,56.680,80.446,78.080,180.970,59.964,152.596,45.865,48.230,87.548,58.807,34.099,39.420,128.584,560.040,16.890,313.961,153.842,13.479,431.300,168.156,84.138,988.610,15.940,57.467,848.221,110.647,46.103,216.958
2021-05-20,15272.550,9482.000,7775.300,12809.000,287.810,39.440,260.953,593.518,273.273,54.940,318.911,164.292,366.770,56.760,80.694,78.375,181.200,59.893,152.482,46.204,48.530,87.731,59.279,34.004,39.370,128.348,557.980,16.840,312.729,152.980,13.418,429.240,167.472,83.776,984.100,15.850,57.231,843.478,109.938,45.896,215.930
2021-05-21,15164.450,9551.500,7834.100,12736.450,292.840,40.110,264.212,604.501,278.362,55.810,323.721,166.955,370.320,57.100,81.067,78.806,182.020,60.322,153.037,46.580,48.790,88.233,59.514,34.214,39.850,129.558,563.760,16.940,317.130,155.186,13.608,435.210,169.288,85.119,996.540,16.080,57.935,858.477,111.807,46.525,217.792
2021-05-24,15408.550,9621.350,7894.500,12917.850,293.860,40.090,264.541,608.529,278.683,55.990,324.458,167.340,372.590,57.240,81.292,79.400,183.270,60.613,153.806,46.877,49.220,88.967,60.206,34.522,40.420,131.122,566.790,16.920,319.230,155.894,13.674,437.460,169.556,85.572,999.970,16.070,58.232,864.389,112.228,46.611,218.418
2021-05-25,15445.200,9616.000,7906.600,12962.450,293.430,40.190,265.354,607.933,279.079,56.040,325.051,167.726,373.110,57.260,81.712,79.289,182.780,60.624,154.298,47.026,49.140,89.219,60.328,34.686,40.540,131.474,565.990,17.010,319.512,155.989,13.689,438.890,169.918,85.509,1001.290,16.140,58.126,864.847,112.353,46.624,219.387
2021-05-26,15445.600,9631.250,7959.550,12963.000,294.900,40.480,266.574,609.044,281.279,56.320,326.814,168.622,375.360,57.520,81.993,79.188,183.280,60.783,155.235,47.296,49.360,89.747,60.800,34.964,40.980,132.386,570.170,17.100,320.626,156.131,13.753,438.880,170.387,85.816,1005.420,16.250,58.297,865.079,113.075,46.787,221.253
2021-05-27,15522.350,9683.050,8012.800,13022.200,295.300,40.470,266.977,610.783,282.592,56.400,327.812,168.736,376.750,57.780,82.190,79.227,183.820,61.066,155.722,47.656,49.520,89.442,61.254,35.334,41.210,132.988,572.700,17.240,321.725,156.888,13.791,439.060,171.391,86.402,1007.460,16.270,58.417,869.657,113.493,47.120,222.182
